key_size,outsize,internal_threads,external_threads,implementation,fanout,time
8503056,104857600,1,7,aesni,3,115.08
8503056,104857600,1,7,aesni,3,115.01
8503056,104857600,1,7,aesni,3,115.88
8503056,1073741824,1,7,aesni,3,1204.04
8503056,1073741824,1,7,aesni,3,1031.78
8503056,1073741824,1,7,aesni,3,1047.16
8503056,1073741824,1,7,aesni,3,1021.11
8503056,1073741824,1,7,aesni,3,1017.55
8503056,10737418240,1,7,aesni,3,12055.71
8503056,10737418240,1,7,aesni,3,10013.50
8503056,10737418240,1,7,aesni,3,10038.75
8503056,10737418240,1,7,aesni,3,10018.87
8503056,10737418240,1,7,aesni,3,10042.78
8503056,107374182400,1,7,aesni,3,107686.98
8503056,107374182400,1,7,aesni,3,108264.81
8503056,107374182400,1,7,aesni,3,107988.99
8503056,107374182400,1,7,aesni,3,107850.55
8503056,107374182400,1,7,aesni,3,107641.96
8503056,1048576,1,8,aesni,3,54.25
8503056,1048576,1,8,aesni,3,54.17
8503056,1048576,1,8,aesni,3,53.77
8503056,1048576,1,8,aesni,3,53.65
8503056,1048576,1,8,aesni,3,53.68
8503056,10485760,1,8,aesni,3,54.15
8503056,10485760,1,8,aesni,3,54.23
8503056,10485760,1,8,aesni,3,54.26
8503056,10485760,1,8,aesni,3,61.43
8503056,10485760,1,8,aesni,3,58.63
8503056,104857600,1,8,aesni,3,131.09
8503056,104857600,1,8,aesni,3,115.47
8503056,104857600,1,8,aesni,3,114.16
8503056,104857600,1,8,aesni,3,114.73
8503056,104857600,1,8,aesni,3,114.88
8503056,1073741824,1,8,aesni,3,1068.55
8503056,1073741824,1,8,aesni,3,909.32
8503056,1073741824,1,8,aesni,3,904.83
8503056,1073741824,1,8,aesni,3,907.50
8503056,1073741824,1,8,aesni,3,902.68
8503056,10737418240,1,8,aesni,3,10721.66
8503056,10737418240,1,8,aesni,3,8832.62
8503056,10737418240,1,8,aesni,3,8856.47
8503056,10737418240,1,8,aesni,3,8841.37
8503056,10737418240,1,8,aesni,3,8811.03
8503056,107374182400,1,8,aesni,3,96214.66
8503056,107374182400,1,8,aesni,3,96363.94
8503056,107374182400,1,8,aesni,3,96495.41
8503056,107374182400,1,8,aesni,3,96233.33
8503056,107374182400,1,8,aesni,3,96139.55
25509168,1048576,1,1,aesni,3,177.12
25509168,1048576,1,1,aesni,3,174.46
25509168,1048576,1,1,aesni,3,174.40
25509168,1048576,1,1,aesni,3,174.41
25509168,1048576,1,1,aesni,3,174.06
25509168,10485760,1,1,aesni,3,176.33
25509168,10485760,1,1,aesni,3,174.06
25509168,10485760,1,1,aesni,3,173.85
25509168,10485760,1,1,aesni,3,173.83
25509168,10485760,1,1,aesni,3,174.07
25509168,104857600,1,1,aesni,3,880.46
25509168,104857600,1,1,aesni,3,860.00
25509168,104857600,1,1,aesni,3,875.74
25509168,104857600,1,1,aesni,3,869.91
25509168,104857600,1,1,aesni,3,857.75
25509168,1073741824,1,1,aesni,3,7619.51
25509168,1073741824,1,1,aesni,3,7369.69
25509168,1073741824,1,1,aesni,3,7364.70
25509168,1073741824,1,1,aesni,3,7429.82
25509168,1073741824,1,1,aesni,3,7326.25
25509168,10737418240,1,1,aesni,3,76101.68
25509168,10737418240,1,1,aesni,3,72521.62
25509168,10737418240,1,1,aesni,3,73231.67
25509168,10737418240,1,1,aesni,3,74212.57
25509168,10737418240,1,1,aesni,3,74393.43
25509168,107374182400,1,1,aesni,3,739810.53
25509168,107374182400,1,1,aesni,3,740536.54
25509168,107374182400,1,1,aesni,3,745944.54
25509168,107374182400,1,1,aesni,3,743776.50
25509168,107374182400,1,1,aesni,3,735032.14
25509168,1048576,1,2,aesni,3,184.24
25509168,1048576,1,2,aesni,3,181.23
25509168,1048576,1,2,aesni,3,182.18
25509168,1048576,1,2,aesni,3,183.84
25509168,1048576,1,2,aesni,3,181.02
25509168,10485760,1,2,aesni,3,181.98
25509168,10485760,1,2,aesni,3,179.89
25509168,10485760,1,2,aesni,3,178.93
25509168,10485760,1,2,aesni,3,179.14
25509168,10485760,1,2,aesni,3,181.81
25509168,104857600,1,2,aesni,3,556.50
25509168,104857600,1,2,aesni,3,514.72
25509168,104857600,1,2,aesni,3,537.26
25509168,104857600,1,2,aesni,3,540.02
25509168,104857600,1,2,aesni,3,549.59
25509168,1073741824,1,2,aesni,3,4216.07
25509168,1073741824,1,2,aesni,3,3765.99
25509168,1073741824,1,2,aesni,3,3923.07
25509168,1073741824,1,2,aesni,3,3909.30
25509168,1073741824,1,2,aesni,3,3750.44
25509168,10737418240,1,2,aesni,3,40614.84
25509168,10737418240,1,2,aesni,3,37355.46
25509168,10737418240,1,2,aesni,3,37274.11
25509168,10737418240,1,2,aesni,3,37413.92
25509168,10737418240,1,2,aesni,3,37525.77
25509168,107374182400,1,2,aesni,3,388174.02
25509168,107374182400,1,2,aesni,3,386858.64
25509168,107374182400,1,2,aesni,3,387515.61
25509168,107374182400,1,2,aesni,3,387823.36
25509168,107374182400,1,2,aesni,3,386903.09
25509168,1048576,1,3,aesni,3,180.44
25509168,1048576,1,3,aesni,3,176.91
25509168,1048576,1,3,aesni,3,181.60
25509168,1048576,1,3,aesni,3,178.58
25509168,1048576,1,3,aesni,3,178.32
25509168,10485760,1,3,aesni,3,178.16
25509168,10485760,1,3,aesni,3,178.34
25509168,10485760,1,3,aesni,3,178.24
25509168,10485760,1,3,aesni,3,178.39
25509168,10485760,1,3,aesni,3,178.16
25509168,104857600,1,3,aesni,3,387.23
25509168,104857600,1,3,aesni,3,359.53
25509168,104857600,1,3,aesni,3,364.09
25509168,104857600,1,3,aesni,3,371.81
25509168,104857600,1,3,aesni,3,367.90
25509168,1073741824,1,3,aesni,3,2957.89
25509168,1073741824,1,3,aesni,3,2708.36
25509168,1073741824,1,3,aesni,3,2596.54
25509168,1073741824,1,3,aesni,3,2711.39
25509168,1073741824,1,3,aesni,3,2701.16
25509168,10737418240,1,3,aesni,3,27872.89
25509168,10737418240,1,3,aesni,3,25223.56
25509168,10737418240,1,3,aesni,3,25249.12
25509168,10737418240,1,3,aesni,3,25195.37
25509168,10737418240,1,3,aesni,3,25130.96
25509168,107374182400,1,3,aesni,3,263681.88
25509168,107374182400,1,3,aesni,3,263907.64
25509168,107374182400,1,3,aesni,3,263493.04
25509168,107374182400,1,3,aesni,3,263521.22
25509168,107374182400,1,3,aesni,3,263108.51
25509168,1048576,1,4,aesni,3,177.52
25509168,1048576,1,4,aesni,3,177.30
25509168,1048576,1,4,aesni,3,177.23
25509168,1048576,1,4,aesni,3,177.30
25509168,1048576,1,4,aesni,3,177.43
25509168,10485760,1,4,aesni,3,177.74
25509168,10485760,1,4,aesni,3,177.97
25509168,10485760,1,4,aesni,3,177.89
25509168,10485760,1,4,aesni,3,178.56
25509168,10485760,1,4,aesni,3,177.60
25509168,104857600,1,4,aesni,3,378.32
25509168,104857600,1,4,aesni,3,359.73
25509168,104857600,1,4,aesni,3,362.84
25509168,104857600,1,4,aesni,3,364.37
25509168,104857600,1,4,aesni,3,363.16
25509168,1073741824,1,4,aesni,3,2234.75
25509168,1073741824,1,4,aesni,3,1997.05
25509168,1073741824,1,4,aesni,3,2014.75
25509168,1073741824,1,4,aesni,3,2001.29
25509168,1073741824,1,4,aesni,3,1996.12
25509168,10737418240,1,4,aesni,3,21591.02
25509168,10737418240,1,4,aesni,3,19062.53
25509168,10737418240,1,4,aesni,3,19061.36
25509168,10737418240,1,4,aesni,3,18998.64
25509168,10737418240,1,4,aesni,3,19201.22
25509168,107374182400,1,4,aesni,3,201419.83
25509168,107374182400,1,4,aesni,3,201013.67
25509168,107374182400,1,4,aesni,3,201150.86
25509168,107374182400,1,4,aesni,3,201231.49
25509168,107374182400,1,4,aesni,3,201366.65
25509168,1048576,1,5,aesni,3,178.89
